Name,RawCentrality
Andrew Feenberg,5
Gisela Striker,5
Thomas Szasz,5
Byung-Chul Han,5
Eugen Fink,5
Gareth Evans,5
Edwin Bryant,5
W. K. C. Guthrie,5
Michael Friedman,5
Alexander Nehamas,5
Peter Carravetta,5
Michael Harrington,5
Graham Harman,5
Harold Rosenberg,5
Donald M. MacKinnon,5
Harriet Martineau,5
Pingala,5
Robert Reich,5
Christian Hermann Weisse,5
Philippe Lacoue-Labarthe,5
Paul Oskar Kristeller,5
Michael Oakeshott,5
C. West Churchman,5
William of Moerbeke,5
Sissela Bok,5
Thomas J. J. Altizer,5
Keith Ward,5
Hao Wang,5
Hans Vaihinger,5
William Chittick,5
John Venn,5
Anthony Gottlieb,5
Georges Sorel,5
Don Cupitt,5
John Cottingham,5
Amiri Baraka,5
Drucilla Cornell,5
Richard Wollheim,5
David Wiggins,5
Richard Posner,5
Mark Alan Walker,5
Hans Joas,5
Harry Binswanger,5
