Name,Date,Century,Wikipedia_Link
Constantine Sandis,born 1976,20th,https://en.wikipedia.org/wiki/Constantine_Sandis
David H. Sanford,born 1937,20th,https://en.wikipedia.org/wiki/David_H._Sanford
Steve F. Sapontzis,born 1945,20th,https://en.wikipedia.org/wiki/Steve_F._Sapontzis
Prabhat Rainjan Sarkar,1921??990,20th,https://en.wikipedia.org/wiki/Prabhat_Rainjan_Sarkar
Sahotra Sarkar,born 1962,20th,https://en.wikipedia.org/wiki/Sahotra_Sarkar
Jean-Paul Sartre,1905??980[a][b][c][d][e],20th,https://en.wikipedia.org/wiki/Jean-Paul_Sartre
Crispin Sartwell,born 1958,20th,https://en.wikipedia.org/wiki/Crispin_Sartwell
Barbara Sattler,born 1974,20th,https://en.wikipedia.org/wiki/Barbara_Sattler_(philosopher)
Jennifer Saul,born 1968,20th,https://en.wikipedia.org/wiki/Jennifer_Saul
John Ralston Saul,born 1947,20th,https://en.wikipedia.org/wiki/John_Ralston_Saul
Simon Saunders,born 1954,20th,https://en.wikipedia.org/wiki/Simon_Saunders
Fernando Savater,born 1947,20th,https://en.wikipedia.org/wiki/Fernando_Savater
Julian Savulescu,born 1963,20th,https://en.wikipedia.org/wiki/Julian_Savulescu
Geoffrey Sayre-McCord,born 1956,20th,https://en.wikipedia.org/wiki/Geoffrey_Sayre-McCord
Thomas Scanlon,born 1940[c],20th,https://en.wikipedia.org/wiki/T._M._Scanlon
Elaine Scarry,born 1946,20th,https://en.wikipedia.org/wiki/Elaine_Scarry
Margaret Schabas,born 1954,20th,https://en.wikipedia.org/wiki/Margaret_Schabas
Richard Schacht,born 1941[b][c],20th,https://en.wikipedia.org/wiki/Richard_Schacht
Francis Schaeffer,1912??984,20th,https://en.wikipedia.org/wiki/Francis_Schaeffer
Kenneth F. Schaffner,born 1939,20th,https://en.wikipedia.org/wiki/Kenneth_F._Schaffner
James V. Schall,1928??019,20th,https://en.wikipedia.org/wiki/James_V._Schall
Israel Scheffler,1923??014,20th,https://en.wikipedia.org/wiki/Israel_Scheffler
Samuel Scheffler,born 1951,20th,https://en.wikipedia.org/wiki/Samuel_Scheffler
J. L. Schellenberg,born 1959,20th,https://en.wikipedia.org/wiki/J._L._Schellenberg
Stephen Schiffer,born 1940[c],20th,https://en.wikipedia.org/wiki/Stephen_Schiffer
Hubert Schleichert,1935??020,20th,https://en.wikipedia.org/wiki/Hubert_Schleichert
David Schmidtz,born 1955,20th,https://en.wikipedia.org/wiki/David_Schmidtz
J. B. Schneewind,born 1930,20th,https://en.wikipedia.org/wiki/J._B._Schneewind
Malcolm Schofield,born 1942,20th,https://en.wikipedia.org/wiki/Malcolm_Schofield
Barbara Scholz,1947??011,20th,https://en.wikipedia.org/wiki/Barbara_Scholz
Sally Scholz,born 1968,20th,https://en.wikipedia.org/wiki/Sally_Scholz
Bart Schultz,born 1951,20th,https://en.wikipedia.org/wiki/Bart_Schultz
Dana Scott,born 1932,20th,https://en.wikipedia.org/wiki/Dana_Scott
Michael Scriven,born 1928,20th,https://en.wikipedia.org/wiki/Michael_Scriven
Frithjof Schuon,1907??998,20th,https://en.wikipedia.org/wiki/Frithjof_Schuon
Reiner SchÃ¼rmann,1941??993,20th,https://en.wikipedia.org/wiki/Reiner_Sch%C3%BCrmann
Ofelia Schutte,born 1945,20th,https://en.wikipedia.org/wiki/Ofelia_Schutte
Lisa H. Schwartzman,born 1969,20th,https://en.wikipedia.org/wiki/Lisa_H._Schwartzman
Steven Schwarzschild,1924??989,20th,https://en.wikipedia.org/wiki/Steven_Schwarzschild
Charles E. Scott,born 1935,20th,https://en.wikipedia.org/wiki/Charles_E._Scott
Dana Scott,born 1932,20th,https://en.wikipedia.org/wiki/Dana_Scott
Carolina Scotto,born 1958,20th,https://en.wikipedia.org/wiki/Carolina_Scotto
Roger Scruton,1944??020[b],20th,https://en.wikipedia.org/wiki/Roger_Scruton
John Searle,born 1932[a][b][c][d],20th,https://en.wikipedia.org/wiki/John_Searle
Jeff Sebo,born 1983,20th,https://en.wikipedia.org/wiki/Jeff_Sebo
David Sedley,born 1947,20th,https://en.wikipedia.org/wiki/David_Sedley
Thomas Seebohm,1934??014,20th,https://en.wikipedia.org/wiki/Thomas_Seebohm
Jerome Segal,born 1943,20th,https://en.wikipedia.org/wiki/Jerome_Segal
Scott Sehon,born 1963,20th,https://en.wikipedia.org/wiki/Scott_Sehon
Wilfrid Sellars,1912??989[a][b][c][d][e],20th,https://en.wikipedia.org/wiki/Wilfrid_Sellars
Amartya Sen,born 1933[b][c],20th,https://en.wikipedia.org/wiki/Amartya_Sen
Michel Serres,1930??019,20th,https://en.wikipedia.org/wiki/Michel_Serres
Neven SesardiÄ,born 1949,20th,https://en.wikipedia.org/wiki/Neven_Sesardi%C4%87
Russ Shafer-Landau,born 1963,20th,https://en.wikipedia.org/wiki/Russ_Shafer-Landau
Israel Shahak,1933??001,20th,https://en.wikipedia.org/wiki/Israel_Shahak
Timothy Shanahan,born 1960,20th,https://en.wikipedia.org/wiki/Timothy_Shanahan_(philosopher)
Stuart Shanker,born 1952,20th,https://en.wikipedia.org/wiki/Stuart_Shanker
Lisa Shapiro,born 1967,20th,https://en.wikipedia.org/wiki/Lisa_Shapiro
Stewart Shapiro,born 1951,20th,https://en.wikipedia.org/wiki/Stewart_Shapiro
A Satyanarayana Shastri,1925??004,20th,https://en.wikipedia.org/wiki/A_Satyanarayana_Shastri
Steven Shaviro,born 1954,20th,https://en.wikipedia.org/wiki/Steven_Shaviro
Dariush Shayegan,1935??018,20th,https://en.wikipedia.org/wiki/Dariush_Shayegan
Tommie Shelby,born 1967,20th,https://en.wikipedia.org/wiki/Tommie_Shelby
Susan Shell,born 1948,20th,https://en.wikipedia.org/wiki/Susan_Shell
Donald W. Sherburne,1929??021,20th,https://en.wikipedia.org/wiki/Donald_W._Sherburne
Nancy Sherman,born 1951,20th,https://en.wikipedia.org/wiki/Nancy_Sherman
Susan Sherwin,born 1947,20th,https://en.wikipedia.org/wiki/Susan_Sherwin
Christopher Shields,born 1958,20th,https://en.wikipedia.org/wiki/Christopher_Shields
Abner Shimony,1928??015,20th,https://en.wikipedia.org/wiki/Abner_Shimony
Judith N. Shklar,1928??992,20th,https://en.wikipedia.org/wiki/Judith_N._Shklar
Sydney Shoemaker,1931??022[b][c],20th,https://en.wikipedia.org/wiki/Sydney_Shoemaker
Alexis Shotwell,born 1974,20th,https://en.wikipedia.org/wiki/Alexis_Shotwell
Kristin Shrader-Frechette,born 1944,20th,https://en.wikipedia.org/wiki/Kristin_Shrader-Frechette
Henry Shue,born 1940,20th,https://en.wikipedia.org/wiki/Henry_Shue
Richard Shusterman,born 1949,20th,https://en.wikipedia.org/wiki/Richard_Shusterman
Frank Sibley,1923??996,20th,https://en.wikipedia.org/wiki/Frank_Sibley_(philosopher)
David Sidorsky,born 1927,20th,https://en.wikipedia.org/wiki/David_Sidorsky
Larry Siedentop,born 1936,20th,https://en.wikipedia.org/wiki/Larry_Siedentop
John Silber,1926??012,20th,https://en.wikipedia.org/wiki/John_Silber
Hugh J. Silverman,1945??013,20th,https://en.wikipedia.org/wiki/Hugh_J._Silverman
Anita Silvers,1940??019,20th,https://en.wikipedia.org/wiki/Anita_Silvers
May Sim,born 1962,20th,https://en.wikipedia.org/wiki/May_Sim
Alison Simmons,born 1965,20th,https://en.wikipedia.org/wiki/Alison_Simmons
Herbert A. Simon,1916??001,20th,https://en.wikipedia.org/wiki/Herbert_A._Simon
Yves Simon,1903??961,20th,https://en.wikipedia.org/wiki/Yves_Simon_(philosopher)
Gilbert Simondon,1924??989,20th,https://en.wikipedia.org/wiki/Gilbert_Simondon
Peter Simons,born 1950,20th,https://en.wikipedia.org/wiki/Peter_Simons_(academic)
William Angus Sinclair,1905??954,20th,https://en.wikipedia.org/wiki/William_Angus_Sinclair
Irving Singer,1925??015,20th,https://en.wikipedia.org/wiki/Irving_Singer
Marcus George Singer,1926??016,20th,https://en.wikipedia.org/wiki/Marcus_George_Singer
Peter Singer,born 1946[b][c],20th,https://en.wikipedia.org/wiki/Peter_Singer
Walter Sinnott-Armstrong,born 1955,20th,https://en.wikipedia.org/wiki/Walter_Sinnott-Armstrong
Guy Sircello,1936??992,20th,https://en.wikipedia.org/wiki/Guy_Sircello
B. F. Skinner,1904??990[d],20th,https://en.wikipedia.org/wiki/B._F._Skinner
Lawrence Sklar,born 1938,20th,https://en.wikipedia.org/wiki/Lawrence_Sklar
John Skorupski,born 1946,20th,https://en.wikipedia.org/wiki/John_Skorupski
Brian Skyrms,born 1938,20th,https://en.wikipedia.org/wiki/Brian_Skyrms
Christina Slade,born 1953,20th,https://en.wikipedia.org/wiki/Christina_Slade
Aaron Sloman,born 1936,20th,https://en.wikipedia.org/wiki/Aaron_Sloman
Peter Sloterdijk,born 1947,20th,https://en.wikipedia.org/wiki/Peter_Sloterdijk
Hans Sluga,born 1937,20th,https://en.wikipedia.org/wiki/Hans_Sluga
J. J. C. Smart,1920??012[a][b][c][d],20th,https://en.wikipedia.org/wiki/J._J._C._Smart
Ninian Smart,1927??001,20th,https://en.wikipedia.org/wiki/Ninian_Smart
Timothy Smiley,born 1930,20th,https://en.wikipedia.org/wiki/Timothy_Smiley
Barry Smith,born 1952,20th,https://en.wikipedia.org/wiki/Barry_Smith_(academic)
Daniel W. Smith,born 1958,20th,https://en.wikipedia.org/w/index.php?title=Daniel_W._Smith_(philosopher)&action=edit&redlink=1
Huston Smith,1919??016,20th,https://en.wikipedia.org/wiki/Huston_Smith
John Edwin Smith,1921??009,20th,https://en.wikipedia.org/wiki/John_Edwin_Smith
Michael A. Smith,born 1954,20th,https://en.wikipedia.org/wiki/Michael_A._Smith_(philosopher)
Nicholas D. Smith,born 1949,20th,https://en.wikipedia.org/wiki/Nicholas_D._Smith
Nicholas H. Smith,born 1962,20th,https://en.wikipedia.org/wiki/Nicholas_H._Smith
Nicholas J. J. Smith,born 1972,20th,https://en.wikipedia.org/wiki/Nicholas_J._J._Smith
Tara Smith,born 1961,20th,https://en.wikipedia.org/wiki/Tara_Smith_(philosopher)
Raymond Smullyan,1919??017,20th,https://en.wikipedia.org/wiki/Raymond_Smullyan
John Raymond Smythies,1922??019,20th,https://en.wikipedia.org/wiki/John_Raymond_Smythies
Yorick Smythies,1917??980,20th,https://en.wikipedia.org/wiki/Yorick_Smythies
Joseph D. Sneed,1938??020,20th,https://en.wikipedia.org/wiki/Joseph_D._Sneed
Scott Soames,born 1946,20th,https://en.wikipedia.org/wiki/Scott_Soames
Jordan Howard Sobel,1929??010,20th,https://en.wikipedia.org/wiki/Jordan_Howard_Sobel
Elliott Sober,born 1948,20th,https://en.wikipedia.org/wiki/Elliott_Sober
Alan Soble,born 1947,20th,https://en.wikipedia.org/wiki/Alan_Soble
Robert Sokolowski,born 1934,20th,https://en.wikipedia.org/wiki/Robert_Sokolowski
Robert C. Solomon,1942??007,20th,https://en.wikipedia.org/wiki/Robert_C._Solomon
Joseph Soloveitchik,1903??993[d][e],20th,https://en.wikipedia.org/wiki/Joseph_Soloveitchik
Margaret Somerville,born 1942,20th,https://en.wikipedia.org/wiki/Margaret_Somerville
Christina Hoff Sommers,born 1950,20th,https://en.wikipedia.org/wiki/Christina_Hoff_Sommers
Fred Sommers,1923??014,20th,https://en.wikipedia.org/wiki/Fred_Sommers
Susan Sontag,1933??004,20th,https://en.wikipedia.org/wiki/Susan_Sontag
Kate Soper,born 1943,20th,https://en.wikipedia.org/wiki/Kate_Soper
Richard Sorabji,born 1934[b][c],20th,https://en.wikipedia.org/wiki/Richard_Sorabji
Stefan Lorenz Sorgner,born 1973,20th,https://en.wikipedia.org/wiki/Stefan_Lorenz_Sorgner
Abdolkarim Soroush,born 1945,20th,https://en.wikipedia.org/wiki/Abdolkarim_Soroush
Ernest Sosa,born 1940[b][c],20th,https://en.wikipedia.org/wiki/Ernest_Sosa
Janet Soskice,born 1951,20th,https://en.wikipedia.org/wiki/Janet_Soskice
Thomas Sowell,born 1930,20th,https://en.wikipedia.org/wiki/Thomas_Sowell
Robert Spaemann,1927??018,20th,https://en.wikipedia.org/wiki/Robert_Spaemann
David Spangler,born 1945,20th,https://en.wikipedia.org/wiki/David_Spangler
Dan Sperber,born 1942,20th,https://en.wikipedia.org/wiki/Dan_Sperber
Herbert Spiegelberg,1904??990,20th,https://en.wikipedia.org/wiki/Herbert_Spiegelberg
Robert Spitzer,born 1952,20th,https://en.wikipedia.org/wiki/Robert_Spitzer_(priest)
Gayatri Chakravorty Spivak,born 1942,20th,https://en.wikipedia.org/wiki/Gayatri_Chakravorty_Spivak
Wolfgang Spohn,born 1950,20th,https://en.wikipedia.org/wiki/Wolfgang_Spohn
Jan Michael Sprenger,born 1982,20th,https://en.wikipedia.org/wiki/Jan_Michael_Sprenger
Timothy Sprigge,1932??007[b][c],20th,https://en.wikipedia.org/wiki/Timothy_Sprigge
Amia Srinivasan,born 1984,20th,https://en.wikipedia.org/wiki/Amia_Srinivasan
Edward Stachura,1937??979,20th,https://en.wikipedia.org/wiki/Edward_Stachura
Konstantinos Staikos,born 1943,20th,https://en.wikipedia.org/wiki/Konstantinos_Staikos
Newton Phelps Stallknecht,1906??981,20th,https://en.wikipedia.org/wiki/Newton_Phelps_Stallknecht
Robert Stalnaker,born 1940[b][c],20th,https://en.wikipedia.org/wiki/Robert_Stalnaker
Jason Stanley,born 1969,20th,https://en.wikipedia.org/wiki/Jason_Stanley
Glen Stassen,1936??014,20th,https://en.wikipedia.org/wiki/Glen_Stassen
Wolfgang StegmÃ¼ller,1923??991,20th,https://en.wikipedia.org/wiki/Wolfgang_Stegm%C3%BCller
Mark Steiner,1942??020,20th,https://en.wikipedia.org/wiki/Mark_Steiner
Isabelle Stengers,born 1949,20th,https://en.wikipedia.org/wiki/Isabelle_Stengers
Gunther Stent,1924??008,20th,https://en.wikipedia.org/wiki/Gunther_Stent
Kim Sterelny,born 1950,20th,https://en.wikipedia.org/wiki/Kim_Sterelny
Robert Stern,born 1962,20th,https://en.wikipedia.org/wiki/Robert_Stern_(philosopher)
Dolf Sternberger,1907??989,20th,https://en.wikipedia.org/wiki/Dolf_Sternberger
Charles Leslie Stevenson,1908??979[b][c][d],20th,https://en.wikipedia.org/wiki/Charles_Leslie_Stevenson
Helen Steward,born 1965,20th,https://en.wikipedia.org/wiki/Helen_Steward
Stephen Stich,born 1943 [b][c],20th,https://en.wikipedia.org/wiki/Stephen_Stich
Bernard Stiegler,1952??020,20th,https://en.wikipedia.org/wiki/Bernard_Stiegler
Gail Stine,1940??977,20th,https://en.wikipedia.org/wiki/Gail_Stine
Kathleen Stock,born 1972,20th,https://en.wikipedia.org/wiki/Kathleen_Stock
Dejan StojanoviÄ,born 1959,20th,https://en.wikipedia.org/wiki/Dejan_Stojanovi%C4%87
Patrick Stokes,born 1978,20th,https://en.wikipedia.org/wiki/Patrick_Stokes_(philosopher)
Martin Stokhof,born 1950,20th,https://en.wikipedia.org/wiki/Martin_Stokhof
Daniel Stoljar,born 1967,20th,https://en.wikipedia.org/wiki/Daniel_Stoljar
Karola Stotz,1963??019,20th,https://en.wikipedia.org/wiki/Karola_Stotz
Jeffrey Stout,born 1950,20th,https://en.wikipedia.org/wiki/Jeffrey_Stout
David Stove,1927??994,20th,https://en.wikipedia.org/wiki/David_Stove
Galen Strawson,born 1952,20th,https://en.wikipedia.org/wiki/Galen_Strawson
P. F. Strawson,1919??006[a][b][c][d],20th,https://en.wikipedia.org/wiki/P._F._Strawson
Sharon Street,born 1973,20th,https://en.wikipedia.org/wiki/Sharon_Street
Gisela Striker,born 1943,20th,https://en.wikipedia.org/wiki/Gisela_Striker
Avrum Stroll,1921??013,20th,https://en.wikipedia.org/wiki/Avrum_Stroll
Edward Strong,1901??990,20th,https://en.wikipedia.org/wiki/Edward_Strong
Barry Stroud,1935??019[b][c],20th,https://en.wikipedia.org/wiki/Barry_Stroud
Eleonore Stump,born 1947,20th,https://en.wikipedia.org/wiki/Eleonore_Stump
Cass Sunstein,born 1954,20th,https://en.wikipedia.org/wiki/Cass_Sunstein
Frederick Suppe,born 1940,20th,https://en.wikipedia.org/wiki/Frederick_Suppe
Patrick Suppes,1922??014,20th,https://en.wikipedia.org/wiki/Patrick_Suppes
Stewart Sutherland,1941??018,20th,"https://en.wikipedia.org/wiki/Stewart_Sutherland,_Baron_Sutherland_of_Houndwood"
Goran Å vob,1947??013,20th,https://en.wikipedia.org/wiki/Goran_%C5%A0vob
Norman Swartz,born 1939,20th,https://en.wikipedia.org/wiki/Norman_Swartz
Brendan Sweetman,born 1962,20th,https://en.wikipedia.org/wiki/Brendan_Sweetman
Richard Swinburne,born 1934[a][b][c],20th,https://en.wikipedia.org/wiki/Richard_Swinburne
Thomas Szasz,1920??012,20th,https://en.wikipedia.org/wiki/Thomas_Szasz
Edmond Bordeaux Szekely,1905??979,20th,https://en.wikipedia.org/wiki/Edmond_Bordeaux_Szekely
Peter Szendy,born 1966,20th,https://en.wikipedia.org/wiki/Peter_Szendy
David Sztybel,born 1967,20th,https://en.wikipedia.org/wiki/David_Sztybel
Javad Tabatabai,born 1945,20th,https://en.wikipedia.org/wiki/Javad_Tabatabai
William W. Tait,born 1929,20th,https://en.wikipedia.org/wiki/William_W._Tait
Nassim Nicholas Taleb,born 1960,20th,https://en.wikipedia.org/wiki/Nassim_Nicholas_Taleb
Charles Taliaferro,born 1952,20th,https://en.wikipedia.org/wiki/Charles_Taliaferro
Robert B. Talisse,born 1970,20th,https://en.wikipedia.org/wiki/Robert_B._Talisse
Konrad Talmont-KamiÅski,born 1971,20th,https://en.wikipedia.org/wiki/Konrad_Talmont-Kami%C5%84ski
Jacques Taminiaux,1928??019,20th,https://en.wikipedia.org/wiki/Jacques_Taminiaux
Tang Junyi,1909??978[a],20th,https://en.wikipedia.org/wiki/Tang_Junyi
TorbjÃ¶rn TÃ¤nnsjÃ¶,born 1946,20th,https://en.wikipedia.org/wiki/Torbj%C3%B6rn_T%C3%A4nnsj%C3%B6
Alfred Tarski,1901??983[a][b][c][d][e],20th,https://en.wikipedia.org/wiki/Alfred_Tarski
John Tasioulas,born 1964,20th,https://en.wikipedia.org/wiki/John_Tasioulas
Alfred I. Tauber,born 1947,20th,https://en.wikipedia.org/wiki/Alfred_I._Tauber
Charles Taylor,born 1931[a][b][c][d],20th,https://en.wikipedia.org/wiki/Charles_Taylor_(philosopher)
Gabriele Taylor,born 1927,20th,https://en.wikipedia.org/wiki/Gabriele_Taylor
Ken Taylor,1954??019,20th,https://en.wikipedia.org/wiki/Ken_Taylor_(philosopher)
Paul C. Taylor,born 1967,20th,https://en.wikipedia.org/wiki/Paul_C._Taylor
Paul W. Taylor,1923??015,20th,https://en.wikipedia.org/wiki/Paul_W._Taylor
Richard Taylor,1919??003[b][c],20th,https://en.wikipedia.org/wiki/Richard_Taylor_(philosopher)
Jenny Teichman,1930??018,20th,https://en.wikipedia.org/wiki/Jenny_Teichman
Placide Tempels,1906??977,20th,https://en.wikipedia.org/wiki/Placide_Tempels
Sergio Tenenbaum,born 1964,20th,https://en.wikipedia.org/wiki/Sergio_Tenenbaum
Neil Tennant,born 1950,20th,https://en.wikipedia.org/wiki/Neil_Tennant_(philosopher)
Alice ter Meulen,born 1952,20th,https://en.wikipedia.org/wiki/Alice_ter_Meulen
Paul Thagard,born 1950,20th,https://en.wikipedia.org/wiki/Paul_Thagard
Irving Thalberg Jr.,1930??987,20th,https://en.wikipedia.org/wiki/Irving_Thalberg_Jr.
Helmut Thielicke,1908??986[d],20th,https://en.wikipedia.org/wiki/Helmut_Thielicke
Laurence Thomas,born 1949,20th,https://en.wikipedia.org/wiki/Laurence_Thomas
Amie Thomasson,born 1968,20th,https://en.wikipedia.org/wiki/Amie_Thomasson
Josiah Thompson,born 1935,20th,https://en.wikipedia.org/wiki/Josiah_Thompson
Patricia Thompson,1926??016,20th,https://en.wikipedia.org/wiki/Patricia_Thompson_(writer)
Judith Jarvis Thomson,1929??020[a][b][c],20th,https://en.wikipedia.org/wiki/Judith_Jarvis_Thomson
Ole Thyssen,born 1944,20th,https://en.wikipedia.org/wiki/Ole_Thyssen
Pavel TichÃ½,1936??994,20th,https://en.wikipedia.org/wiki/Pavel_Tich%C3%BD
Claudine Tiercelin,born 1952,20th,https://en.wikipedia.org/wiki/Claudine_Tiercelin
Tzvetan Todorov,1939??017[d],20th,https://en.wikipedia.org/wiki/Tzvetan_Todorov
Orlando Toledo,born 1964,20th,
Julius Tomin,born 1938,20th,https://en.wikipedia.org/wiki/Julius_Tomin
Rosemarie Tong,born 1949,20th,https://en.wikipedia.org/wiki/Rosemarie_Tong
Michael Tooley,born 1941,20th,https://en.wikipedia.org/wiki/Michael_Tooley
Roberto Torretti,born 1930,20th,https://en.wikipedia.org/wiki/Roberto_Torretti
Stephen Toulmin,1922??009,20th,https://en.wikipedia.org/wiki/Stephen_Toulmin
Cecilia Trifogli,born 1961,20th,https://en.wikipedia.org/wiki/Cecilia_Trifogli
Roger Trigg,born 1941,20th,https://en.wikipedia.org/wiki/Roger_Trigg
Tsang Lap Chuen,born 1943,20th,https://en.wikipedia.org/wiki/Tsang_Lap_Chuen
Peter Tudvad,born 1966,20th,https://en.wikipedia.org/wiki/Peter_Tudvad
Ernst Tugendhat,born 1930[b][c],20th,https://en.wikipedia.org/wiki/Ernst_Tugendhat
Raimo Tuomela,1940??020,20th,https://en.wikipedia.org/wiki/Raimo_Tuomela
Colin Murray Turbayne,1916??006,20th,https://en.wikipedia.org/wiki/Colin_Murray_Turbayne
Alan Turing,1912??954[b][c][d][e],20th,https://en.wikipedia.org/wiki/Alan_Turing
Ray Turner,born 1947,20th,https://en.wikipedia.org/wiki/Ray_Turner_(computer_scientist)
Stephen Park Turner,born 1951,20th,https://en.wikipedia.org/wiki/Stephen_Park_Turner
Joseph Tussman,1914??005,20th,https://en.wikipedia.org/wiki/Joseph_Tussman
Michael Tye,born 1950,20th,https://en.wikipedia.org/wiki/Michael_Tye_(philosopher)
Anna-Teresa Tymieniecka,1923??014,20th,https://en.wikipedia.org/wiki/Anna-Teresa_Tymieniecka
Thomas Uebel,born 1952,20th,https://en.wikipedia.org/wiki/Thomas_Uebel
Peter Unger,born 1942,20th,https://en.wikipedia.org/wiki/Peter_Unger
Roberto Mangabeira Unger,born 1947,20th,https://en.wikipedia.org/wiki/Roberto_Mangabeira_Unger
Ivo UrbanÄiÄ,1930??016,20th,https://en.wikipedia.org/wiki/Ivo_Urban%C4%8Di%C4%8D
J. O. Urmson,1915??012,20th,https://en.wikipedia.org/wiki/J._O._Urmson
Alasdair Urquhart,born 1945,20th,https://en.wikipedia.org/wiki/Alasdair_Urquhart
Johan van Benthem,born 1949,20th,https://en.wikipedia.org/wiki/Johan_van_Benthem_(logician)
Herman Van Breda,1911??974,20th,https://en.wikipedia.org/wiki/Herman_Van_Breda
Bas van Fraassen,born 1941[b][c],20th,https://en.wikipedia.org/wiki/Bas_van_Fraassen
Jean van Heijenoort,1912??986,20th,https://en.wikipedia.org/wiki/Jean_van_Heijenoort
Jean Vanier,1928??019,20th,https://en.wikipedia.org/wiki/Jean_Vanier
Peter van Inwagen,born 1942,20th,https://en.wikipedia.org/wiki/Peter_van_Inwagen
Luuk van Middelaar,born 1973,20th,https://en.wikipedia.org/wiki/Luuk_van_Middelaar
Bryan W. Van Norden,born 1962,20th,https://en.wikipedia.org/wiki/Bryan_W._Van_Norden
Philippe Van Parijs,born 1951,20th,https://en.wikipedia.org/wiki/Philippe_Van_Parijs
Peter Vardy,born 1945,20th,https://en.wikipedia.org/wiki/Peter_Vardy_(theologian)
Francisco Varela,1946??001,20th,https://en.wikipedia.org/wiki/Francisco_Varela
Gary Varner,born 1957,20th,https://en.wikipedia.org/wiki/Gary_Varner
Juha Varto,born 1949,20th,https://en.wikipedia.org/wiki/Juha_Varto
Achille Varzi,born 1958,20th,https://en.wikipedia.org/wiki/Achille_Varzi_(philosopher)
Gianni Vattimo,born 1936[d],20th,https://en.wikipedia.org/wiki/Gianni_Vattimo
Achille Varzi,born 1958,20th,https://en.wikipedia.org/wiki/Achille_Varzi_(philosopher)
Nicla Vassallo,born 1963,20th,https://en.wikipedia.org/wiki/Nicla_Vassallo
Adolfo SÃ¡nchez VÃ¡zquez,1915??011,20th,https://en.wikipedia.org/wiki/Adolfo_S%C3%A1nchez_V%C3%A1zquez
Henry Babcock Veatch,1911??997,20th,https://en.wikipedia.org/wiki/Henry_Babcock_Veatch
J. David Velleman,born 1952,20th,https://en.wikipedia.org/wiki/J._David_Velleman
Zeno Vendler,1921??004,20th,https://en.wikipedia.org/wiki/Zeno_Vendler
Peter-Paul Verbeek,born 1971,20th,https://en.wikipedia.org/wiki/Peter-Paul_Verbeek
Dirk Verhofstadt,born 1955,20th,https://en.wikipedia.org/wiki/Dirk_Verhofstadt
Etienne Vermeersch,1934??019,20th,https://en.wikipedia.org/wiki/Etienne_Vermeersch
Michel Villey,1914??988[d],20th,https://en.wikipedia.org/wiki/Michel_Villey
Paul Virilio,1932??018,20th,https://en.wikipedia.org/wiki/Paul_Virilio
Eliseo Vivas,1901??991,20th,https://en.wikipedia.org/wiki/Eliseo_Vivas
Gregory Vlastos,1907??991[b][c][d],20th,https://en.wikipedia.org/wiki/Gregory_Vlastos
Eric Voegelin,1901??985[d],20th,https://en.wikipedia.org/wiki/Eric_Voegelin
John von Neumann,1903??957,20th,https://en.wikipedia.org/wiki/John_von_Neumann
Heinrich von Staden,born 1939,20th,https://en.wikipedia.org/wiki/Heinrich_von_Staden_(historian)
Jules Vuillemin,1920??001,20th,https://en.wikipedia.org/wiki/Jules_Vuillemin
Jeremy Waldron,born 1953,20th,https://en.wikipedia.org/wiki/Jeremy_Waldron
Margaret Urban Walker,born 1948,20th,https://en.wikipedia.org/wiki/Margaret_Urban_Walker
Mark Alan Walker,born 1963,20th,https://en.wikipedia.org/wiki/Mark_Alan_Walker
Ralph C. S. Walker,born 1944,20th,https://en.wikipedia.org/wiki/Ralph_C._S._Walker
R. Jay Wallace,born 1957,20th,https://en.wikipedia.org/wiki/R._Jay_Wallace
Adrian Walsh,born 1963,20th,https://en.wikipedia.org/wiki/Adrian_Walsh
W. H. Walsh,1913??986,20th,https://en.wikipedia.org/wiki/W._H._Walsh
Douglas N. Walton,1942??020,20th,https://en.wikipedia.org/wiki/Douglas_N._Walton
Kendall Walton,born 1939[c],20th,https://en.wikipedia.org/wiki/Kendall_Walton
Wil Waluchow,born 1953,20th,https://en.wikipedia.org/wiki/Wil_Waluchow
Michael Walzer,born 1935[b][c],20th,https://en.wikipedia.org/wiki/Michael_Walzer
Ernest Wamba dia Wamba,1942??020,20th,https://en.wikipedia.org/wiki/Ernest_Wamba_dia_Wamba
Hao Wang,1921??995[b][c],20th,https://en.wikipedia.org/wiki/Hao_Wang_(academic)
Nigel Warburton,born 1962,20th,https://en.wikipedia.org/wiki/Nigel_Warburton
Keith Ward,born 1938,20th,https://en.wikipedia.org/wiki/Keith_Ward
Geoffrey J. Warnock,1923??996[b][c],20th,https://en.wikipedia.org/wiki/Geoffrey_J._Warnock
Mary Warnock,1924??019[b][c],20th,"https://en.wikipedia.org/wiki/Mary_Warnock,_Baroness_Warnock"
Karen J. Warren,1947??020,20th,https://en.wikipedia.org/wiki/Karen_J._Warren
Thomas B. Warren,1920??000,20th,https://en.wikipedia.org/wiki/Thomas_B._Warren
Marx W. Wartofsky,1928??997,20th,https://en.wikipedia.org/wiki/Marx_W._Wartofsky
Robin Waterfield,born 1952,20th,https://en.wikipedia.org/wiki/Robin_Waterfield
John W. N. Watkins,1924??999,20th,https://en.wikipedia.org/wiki/John_W._N._Watkins
John Leonard Watling,1923??004,20th,https://en.wikipedia.org/wiki/John_Leonard_Watling
