Name,RawCentrality
William Ernest Hocking,7
Lewis Carroll,7
Moses Maimonides,7
Stanley Rosen,7
Avital Ronell,7
Alice Ambrose,7
Jean Gerson,7
Silvia Federici,7
Brian Massumi,7
Paul Watzlawick,7
John Campbell,7
Paul Virilio,7
Garrett Hardin,7
Jorge J. E. Gracia,7
Mark Alan Walker,7
Je Tsongkhapa,7
David Ray Griffin,7
J. N. Findlay,7
Arthur Fine,7
Paul Guyer,7
Tariq Ramadan,7
Domingo de Soto,7
Aron Gurwitsch,7
Molefi Kete Asante,7
Richard Cartwright,7
Thomas White,7
Julius Evola,7
Karl-Otto Apel,7
Charlotte Perkins Gilman,7
Hao Wang,7
Sayyid Qutb,7
George Boolos,7
Johann Heinrich Lambert,7
Lord Monboddo,7
Keith Lehrer,7
David Stove,6
Kundakunda,6
Philippe Lacoue-Labarthe,6
John Lachs,6
Adam Ferguson,6
Robert Bernasconi,6
Alain de Benoist,6
Pierre-Simon Laplace,6
Peter Carravetta,6
Claudia Card,6
Jeremy Waldron,6
Giovanni Gentile,6
Eugen Fink,6
Richard of St. Victor,6
Justus Lipsius,6
Robert Kilwardby,6
Kurt Flasch,6
Pierre Hadot,6
James Martineau,6
Thomas J. J. Altizer,6
James H. Cone,6
William Chittick,6
Joseph Agassi,6
John Cottingham,6
Drucilla Cornell,6
David E. Cooper,6
Alexander Altmann,6
Adolf Reinach,6
Joel Feinberg,6
Andrew Feenberg,6
Robin Waterfield,6
Keith Ward,6
Michael Lou Martin,6
Mary Baker Eddy,6
Sidney Morgenbesser,6
L. Gordon Graham,6
Tzvetan Todorov,6
Gottschalk of Orbais,6
Gaudapadacharya,6
Richard Taylor,6
Parshva,6
Parshvanatha,6
Albrecht Wellmer,6
Jonathan Dancy,6
Peter Adamson,6
Roger Crisp,6
John Hawthorne,6
Samuel Butler,6
Odo Marquard,6
Ernst von Glasersfeld,6
Richard Hooker,6
David Gauthier,6
William H. Gass,6
Justin Clemens,6
Metrocles,6
Bernard Bosanquet,6
John Cook Wilson,6
Harvey Mansfield,6
Amalananda,6
Gilbert Simondon,6
John Earman,6
Hippolyte Taine,6
John Toland,6
Jacques Barzun,6
Robert Wilson,6
John Witherspoon,6
Vissarion Belinsky,6
Bhartrhari,6
Basilides,6
David Pears,6
Ernest Gellner,6
Witelo,6
Fredric Jameson,6
Amos N. Wilson,6
Miguel de Unamuno,6
Scott Soames,6
Raymond Smullyan,6
Sissela Bok,6
Allen W. Wood,6
Richard Wollheim,6
Christina Hoff Sommers,6
Robert C. Solomon,6
Ratramnus,6
Toby Ord,6
Alexander Nehamas,6
Anna-Teresa Tymieniecka,6
Joshua Cohen,6
John Worrall,6
John Howard Yoder,6
Paul Oskar Kristeller,5
Sarah Kofman,5
Geoffrey Bennington,5
Lucio Colletti,5
Antiochus of Ascalon,5
Lloyd P. Gerson,5
William of Moerbeke,5
Stephen Neale,5
Maurice Natanson,5
Walter Burley,5
Kelly Oliver,5
Michael Oakeshott,5
Shaun Gallagher,5
J. O. Urmson,5
Harriet Martineau,5
Dignaga,5
Jonathan Glover,5
Wing-tsit Chan,5
