Name,RawCentrality
William Burdon,0
Georges-Louis Leclerc Comte de Buffon,0
Robert Buchanan,0
Thomas Brown,0
Henry Brougham,0
Benjamin Collins Brodie,0
Jean Anthelme Brillat-Savarin,0
Rudjer Boscovich,0
Charles Bonnet,0
Louis Gabriel Ambroise de Bonald,0
John Abercrombie,0
Jacob Friedrich von Abel,0
Robert Blakey,0
Nikolay Danilevsky,0
Heinrich Czolbe,0
Tadeusz Czezowski,0
Julius Ebbinghaus,0
Manilal Dwivedi,0
Ãmile Durkheim,0
Eugen DÃ¼hring,0
Curt Ducasse,0
Emil du Bois-Reymond,0
Hans Adolf Eduard Driesch,0
Herman Dooyeweerd,0
Juan Donoso CortÃ©s,0
Hugo Dingler,0
Wilhelm Dilthey,0
Albert Venn Dicey,0
Kuno Fischer,0
Galvano Della Volpe,0
Francesco de Sanctis,0
Augustus De Morgan,0
Paul HÃ¤berlin,0
Edmund Gurney,0
G. I. Gurdjieff,0
John Grote,0
James Frederick Ferrier,0
Giuseppe Ferrari,0
Ernest Fenollosa,0
Gustav Fechner,0
Thome H. Fang,0
Julius Evola,0
Rudolf Christoph Eucken,0
Christian von Ehrenfels,0
Mary Baker Eddy,0
Giovanni Gentile,0
NÄrÄyana Guru,0
RÃ©ginald Garrigou-Lagrange,0
Charlotte Perkins Gilman,0
Otto von Gierke,0
Sergei Hessen,0
Alexander Herzen,0
Heinrich Rudolf Hertz,0
Hermann von Helmholtz,0
Rudolf Haym,0
Nikolai Fyodorovich Fyodorov,0
Hans Freyer,0
