Source,Target,Type,Weight
정보없음_Dir_1,심규혁_Act_1,Undirected,1
정보없음_Dir_1,안성진_Act_1,Undirected,1
정보없음_Dir_1,안소이_Act_1,Undirected,1
정보없음_Dir_1,안영미_Act_1,Undirected,1
정보없음_Dir_1,양정화_Act_1,Undirected,1
정보없음_Dir_1,여민정_Act_1,Undirected,1
정보없음_Dir_1,윤아영_Act_1,Undirected,1
정보없음_Dir_1,이소은_Act_1,Undirected,1
정보없음_Dir_1,정재헌_Act_1,Undirected,1
정보없음_Dir_1,조경이_Act_1,Undirected,1
정보없음_Dir_1,조여정_Act_1,Undirected,1
정보없음_Dir_1,조현정_Act_1,Undirected,1
정용기_Dir_1,강지혜_Act_1,Undirected,1
정용기_Dir_1,고윤_Act_1,Undirected,1
정용기_Dir_1,김강일_Act_1,Undirected,1
정용기_Dir_1,김광현_Act_1,Undirected,1
정용기_Dir_1,김구택_Act_1,Undirected,1
정용기_Dir_1,김나윤_Act_1,Undirected,1
정용기_Dir_1,김보라_Act_1,Undirected,1
정용기_Dir_1,김수미_Act_1,Undirected,1
정용기_Dir_1,김수진_Act_1,Undirected,1
정용기_Dir_1,김수현_Act_1,Undirected,1
정용기_Dir_1,김은민_Act_1,Undirected,1
정용기_Dir_1,김재현_Act_1,Undirected,1
정용기_Dir_1,김종원_Act_1,Undirected,1
정용기_Dir_1,박노아_Act_1,Undirected,1
정용기_Dir_1,박세정_Act_1,Undirected,1
정용기_Dir_1,박재한_Act_1,Undirected,1
정용기_Dir_1,서제광_Act_1,Undirected,1
정용기_Dir_1,소계원_Act_1,Undirected,1
정용기_Dir_1,신소율_Act_1,Undirected,1
정용기_Dir_1,엄채윤_Act_1,Undirected,1
정용기_Dir_1,유라_Act_1,Undirected,1
정용기_Dir_1,유채련_Act_1,Undirected,1
정용기_Dir_1,윤현민_Act_1,Undirected,1
정용기_Dir_1,이수아_Act_1,Undirected,1
정용기_Dir_1,이원희_Act_1,Undirected,1
정용기_Dir_1,이종성_Act_1,Undirected,1
정용기_Dir_1,이채훈_Act_1,Undirected,1
정용기_Dir_1,장준휘_Act_1,Undirected,1
정용기_Dir_1,정준하_Act_1,Undirected,1
정용기_Dir_1,조연호_Act_1,Undirected,1
정용기_Dir_1,진대연_Act_1,Undirected,1
정용기_Dir_1,최호영_Act_1,Undirected,1
정용기_Dir_1,추성훈_Act_1,Undirected,1
정용기_Dir_1,탁재훈_Act_1,Undirected,1
정용기_Dir_1,한여름_Act_1,Undirected,1
정용기_Dir_1,한희택_Act_1,Undirected,1
정용기_Dir_1,현명한_Act_1,Undirected,1
정용기_Dir_1,홍성민_Act_1,Undirected,1
정용기_Dir_1,황지후_Act_1,Undirected,1
정지환_Dir_1,강시현_Act_1,Undirected,2
정지환_Dir_1,김보나_Act_1,Undirected,1
정지환_Dir_1,김신우_Act_1,Undirected,1
정지환_Dir_1,김현욱_Act_1,Undirected,2
정지환_Dir_1,박윤희_Act_1,Undirected,2
정지환_Dir_1,송하림_Act_1,Undirected,1
정지환_Dir_1,안영미_Act_1,Undirected,1
정지환_Dir_1,엄상현_Act_1,Undirected,2
정지환_Dir_1,윤아영_Act_1,Undirected,2
정지환_Dir_1,정의진_Act_1,Undirected,1
정지환_Dir_1,정주원_Act_1,Undirected,1
정지환_Dir_1,조경이_Act_1,Undirected,1
정지환_Dir_1,홍범기_Act_1,Undirected,2
조바른_Dir_1,강유석_Act_1,Undirected,1
조바른_Dir_1,권오윤_Act_1,Undirected,1
조바른_Dir_1,길지혁_Act_1,Undirected,1
조바른_Dir_1,김다연_Act_1,Undirected,1
조바른_Dir_1,김대교_Act_1,Undirected,1
조바른_Dir_1,김대한_Act_1,Undirected,1
조바른_Dir_1,김동환_Act_1,Undirected,1
조바른_Dir_1,김보라_Act_1,Undirected,1
조바른_Dir_1,김상준_Act_1,Undirected,1
조바른_Dir_1,김선미_Act_1,Undirected,1
조바른_Dir_1,김선혜_Act_1,Undirected,1
조바른_Dir_1,김재화_Act_1,Undirected,1
조바른_Dir_1,김종호_Act_1,Undirected,1
조바른_Dir_1,김지웅_Act_1,Undirected,1
조바른_Dir_1,김진모_Act_1,Undirected,1
조바른_Dir_1,김현빈_Act_1,Undirected,1
조바른_Dir_1,김홍파_Act_1,Undirected,1
조바른_Dir_1,남이슬_Act_1,Undirected,1
조바른_Dir_1,노영애_Act_1,Undirected,1
조바른_Dir_1,노준표_Act_1,Undirected,1
조바른_Dir_1,류경우_Act_1,Undirected,1
조바른_Dir_1,박경복_Act_1,Undirected,1
조바른_Dir_1,박성대_Act_1,Undirected,1
조바른_Dir_1,박세현_Act_1,Undirected,1
조바른_Dir_1,박소진_Act_1,Undirected,1
조바른_Dir_1,박인수_Act_1,Undirected,1
조바른_Dir_1,박태산_Act_1,Undirected,1
조바른_Dir_1,박희본_Act_1,Undirected,1
조바른_Dir_1,배진아_Act_1,Undirected,1
조바른_Dir_1,백민현_Act_1,Undirected,1
조바른_Dir_1,서승현_Act_1,Undirected,1
조바른_Dir_1,서인성_Act_1,Undirected,1
조바른_Dir_1,서현우_Act_1,Undirected,1
조바른_Dir_1,성준_Act_1,Undirected,1
조바른_Dir_1,손병일_Act_1,Undirected,1
조바른_Dir_1,손우진_Act_1,Undirected,1
조바른_Dir_1,손이현_Act_1,Undirected,1
조바른_Dir_1,신윤섭_Act_1,Undirected,1
조바른_Dir_1,심소영_Act_1,Undirected,1
조바른_Dir_1,심우성_Act_1,Undirected,1
조바른_Dir_1,안지혜_Act_1,Undirected,1
조바른_Dir_1,안태현_Act_1,Undirected,1
조바른_Dir_1,오대환_Act_1,Undirected,1
조바른_Dir_1,옥윤중_Act_1,Undirected,1
조바른_Dir_1,왕우진_Act_1,Undirected,1
조바른_Dir_1,원현준_Act_1,Undirected,1
조바른_Dir_1,이가은혜_Act_1,Undirected,1
조바른_Dir_1,이관목_Act_1,Undirected,1
조바른_Dir_1,이다영_Act_1,Undirected,1
조바른_Dir_1,이도은_Act_1,Undirected,1
조바른_Dir_1,이동규_Act_1,Undirected,1
조바른_Dir_1,이동석_Act_1,Undirected,1
조바른_Dir_1,이동하_Act_1,Undirected,1
조바른_Dir_1,이라온_Act_1,Undirected,1
조바른_Dir_1,이민지_Act_1,Undirected,1
조바른_Dir_1,이석형_Act_1,Undirected,1
조바른_Dir_1,이세호_Act_1,Undirected,1
조바른_Dir_1,이승원_Act_1,Undirected,1
조바른_Dir_1,이유주_Act_1,Undirected,1
조바른_Dir_1,이은진_Act_1,Undirected,1
조바른_Dir_1,이찬규_Act_1,Undirected,1
조바른_Dir_1,이창훈_Act_1,Undirected,1
조바른_Dir_1,이채성_Act_1,Undirected,1
조바른_Dir_1,장근철_Act_1,Undirected,1
조바른_Dir_1,장민욱_Act_1,Undirected,1
조바른_Dir_1,정용현_Act_1,Undirected,1
조바른_Dir_1,정진우_Act_1,Undirected,1
조바른_Dir_1,조강위_Act_1,Undirected,1
조바른_Dir_1,조선기_Act_1,Undirected,1
조바른_Dir_1,조셉_Act_1,Undirected,1
조바른_Dir_1,조수향_Act_1,Undirected,1
조바른_Dir_1,지남혁_Act_1,Undirected,1
조바른_Dir_1,차영민_Act_1,Undirected,1
조바른_Dir_1,최서연_Act_1,Undirected,1
조바른_Dir_1,하인석_Act_1,Undirected,1
조바른_Dir_1,한서희_Act_1,Undirected,1
조바른_Dir_1,현봉식_Act_1,Undirected,1
조성규_Dir_1,김다현_Act_1,Undirected,1
조성규_Dir_1,김동완_Act_1,Undirected,1
조성규_Dir_1,김성제_Act_1,Undirected,1
조성규_Dir_1,김혜나_Act_1,Undirected,2
조성규_Dir_1,김홍택_Act_1,Undirected,1
조성규_Dir_1,남보라_Act_1,Undirected,1
조성규_Dir_1,민재웅_Act_1,Undirected,1
조성규_Dir_1,박경옥_Act_1,Undirected,1
조성규_Dir_1,박미영_Act_1,Undirected,1
조성규_Dir_1,박상준_Act_1,Undirected,1
조성규_Dir_1,박영찬_Act_1,Undirected,1
조성규_Dir_1,백익남_Act_1,Undirected,1
조성규_Dir_1,서준영_Act_1,Undirected,1
조성규_Dir_1,선민_Act_1,Undirected,2
조성규_Dir_1,설윤정_Act_1,Undirected,1
조성규_Dir_1,신소율_Act_1,Undirected,1
조성규_Dir_1,오지성_Act_1,Undirected,1
조성규_Dir_1,윤예희_Act_1,Undirected,1
조성규_Dir_1,이다혜_Act_1,Undirected,1
조성규_Dir_1,이상훈_Act_1,Undirected,1
조성규_Dir_1,이성순_Act_1,Undirected,1
조성규_Dir_1,이성종_Act_1,Undirected,1
조성규_Dir_1,이용민_Act_1,Undirected,1
조성규_Dir_1,이주실_Act_1,Undirected,1
조성규_Dir_1,정연주_Act_1,Undirected,3
조성규_Dir_1,주재윤_Act_1,Undirected,1
조성규_Dir_1,카이_Act_1,Undirected,1
최동훈_Dir_1,강기원_Act_1,Undirected,1
최동훈_Dir_1,강정민_Act_1,Undirected,1
최동훈_Dir_1,강차욱_Act_1,Undirected,1
최동훈_Dir_1,강춘선_Act_1,Undirected,1
최동훈_Dir_1,강한별_Act_1,Undirected,1
최동훈_Dir_1,고나영_Act_1,Undirected,1
최동훈_Dir_1,고유준_Act_1,Undirected,1
최동훈_Dir_1,구태일_Act_1,Undirected,1
최동훈_Dir_1,김강일_Act_1,Undirected,1
최동훈_Dir_1,김기천_Act_1,Undirected,1
최동훈_Dir_1,김단비_Act_1,Undirected,1
최동훈_Dir_1,김대명_Act_1,Undirected,1
최동훈_Dir_1,김루아_Act_1,Undirected,1
최동훈_Dir_1,김만호_Act_1,Undirected,1
최동훈_Dir_1,김문조_Act_1,Undirected,1
최동훈_Dir_1,김민서_Act_1,Undirected,1
최동훈_Dir_1,김민준_Act_1,Undirected,1
최동훈_Dir_1,김민체_Act_1,Undirected,1
최동훈_Dir_1,김민환_Act_1,Undirected,1
최동훈_Dir_1,김방선_Act_1,Undirected,1
최동훈_Dir_1,김빛나래_Act_1,Undirected,1
최동훈_Dir_1,김선혁_Act_1,Undirected,2
최동훈_Dir_1,김세정_Act_1,Undirected,1
최동훈_Dir_1,김세홍_Act_1,Undirected,1
최동훈_Dir_1,김솔로몬_Act_1,Undirected,1
최동훈_Dir_1,김수현_Act_1,Undirected,1
최동훈_Dir_1,김승준_Act_1,Undirected,1
최동훈_Dir_1,김예주_Act_1,Undirected,1
최동훈_Dir_1,김왕도_Act_1,Undirected,1
최동훈_Dir_1,김우빈_Act_1,Undirected,2
최동훈_Dir_1,김우현_Act_1,Undirected,1
최동훈_Dir_1,김윤도_Act_1,Undirected,1
최동훈_Dir_1,김의성_Act_1,Undirected,2
최동훈_Dir_1,김재현_Act_1,Undirected,1
최동훈_Dir_1,김정한_Act_1,Undirected,1
최동훈_Dir_1,김지선_Act_1,Undirected,1
최동훈_Dir_1,김진욱_Act_1,Undirected,1
최동훈_Dir_1,김찬형_Act_1,Undirected,1
최동훈_Dir_1,김태리_Act_1,Undirected,2
최동훈_Dir_1,김한솔_Act_1,Undirected,1
최동훈_Dir_1,김해숙_Act_1,Undirected,1
최동훈_Dir_1,김현식_Act_1,Undirected,1
최동훈_Dir_1,남지우_Act_1,Undirected,1
최동훈_Dir_1,류관후_Act_1,Undirected,1
최동훈_Dir_1,류준열_Act_1,Undirected,2
최동훈_Dir_1,문바롬_Act_1,Undirected,1
최동훈_Dir_1,민새희_Act_1,Undirected,1
최동훈_Dir_1,민정은_Act_1,Undirected,1
최동훈_Dir_1,박건률_Act_1,Undirected,1
최동훈_Dir_1,박광재_Act_1,Undirected,1
최동훈_Dir_1,박래영_Act_1,Undirected,1
최동훈_Dir_1,박무염_Act_1,Undirected,1
최동훈_Dir_1,박수진_Act_1,Undirected,1
최동훈_Dir_1,박수찬_Act_1,Undirected,1
최동훈_Dir_1,박시연_Act_1,Undirected,1
최동훈_Dir_1,박인규_Act_1,Undirected,1
최동훈_Dir_1,박종범_Act_1,Undirected,1
최동훈_Dir_1,배윤민_Act_1,Undirected,1
최동훈_Dir_1,백현주_Act_1,Undirected,1
최동훈_Dir_1,변진수_Act_1,Undirected,1
최동훈_Dir_1,서석규_Act_1,Undirected,1
최동훈_Dir_1,선인호_Act_1,Undirected,1
최동훈_Dir_1,성백인_Act_1,Undirected,1
최동훈_Dir_1,소지섭_Act_1,Undirected,1
최동훈_Dir_1,손주환_Act_1,Undirected,1
최동훈_Dir_1,송영광_Act_1,Undirected,1
최동훈_Dir_1,송지혁_Act_1,Undirected,1
최동훈_Dir_1,신정근_Act_1,Undirected,2
최동훈_Dir_1,신혜지_Act_1,Undirected,1
최동훈_Dir_1,심달기_Act_1,Undirected,1
최동훈_Dir_1,안재원_Act_1,Undirected,1
최동훈_Dir_1,양미선_Act_1,Undirected,1
최동훈_Dir_1,염정아_Act_1,Undirected,2
최동훈_Dir_1,오채은_Act_1,Undirected,1
최동훈_Dir_1,옥자연_Act_1,Undirected,1
최동훈_Dir_1,우상기_Act_1,Undirected,1
최동훈_Dir_1,위지웅_Act_1,Undirected,1
최동훈_Dir_1,유독현_Act_1,Undirected,1
최동훈_Dir_1,유재명_Act_1,Undirected,1
최동훈_Dir_1,윤경호_Act_1,Undirected,2
최동훈_Dir_1,윤병희_Act_1,Undirected,1
최동훈_Dir_1,윤상원_Act_1,Undirected,1
최동훈_Dir_1,이가현_Act_1,Undirected,1
최동훈_Dir_1,이동석_Act_1,Undirected,1
최동훈_Dir_1,이동용_Act_1,Undirected,1
최동훈_Dir_1,이동희_Act_1,Undirected,1
최동훈_Dir_1,이병욱_Act_1,Undirected,1
최동훈_Dir_1,이보영_Act_1,Undirected,1
최동훈_Dir_1,이선희_Act_1,Undirected,1
최동훈_Dir_1,이섭정_Act_1,Undirected,1
최동훈_Dir_1,이수진_Act_1,Undirected,1
최동훈_Dir_1,이시훈_Act_1,Undirected,2
최동훈_Dir_1,이원민_Act_1,Undirected,1
최동훈_Dir_1,이주혁_Act_1,Undirected,1
최동훈_Dir_1,이준창_Act_1,Undirected,1
최동훈_Dir_1,이태환_Act_1,Undirected,1
최동훈_Dir_1,이택근_Act_1,Undirected,1
최동훈_Dir_1,이하늬_Act_1,Undirected,2
최동훈_Dir_1,이하주_Act_1,Undirected,1
최동훈_Dir_1,이현걸_Act_1,Undirected,1
최동훈_Dir_1,이희규_Act_1,Undirected,1
최동훈_Dir_1,임보현_Act_1,Undirected,1
최동훈_Dir_1,임우진_Act_1,Undirected,1
최동훈_Dir_1,임재민_Act_1,Undirected,1
최동훈_Dir_1,장규식_Act_1,Undirected,1
최동훈_Dir_1,장석준_Act_1,Undirected,1
최동훈_Dir_1,장준휘_Act_1,Undirected,1
최동훈_Dir_1,전경희_Act_1,Undirected,1
최동훈_Dir_1,전아희_Act_1,Undirected,1
최동훈_Dir_1,전여빈_Act_1,Undirected,1
최동훈_Dir_1,전원표_Act_1,Undirected,1
최동훈_Dir_1,전은미_Act_1,Undirected,1
최동훈_Dir_1,전진기_Act_1,Undirected,1
최동훈_Dir_1,정민규_Act_1,Undirected,1
최동훈_Dir_1,정예서_Act_1,Undirected,1
최동훈_Dir_1,정지원_Act_1,Undirected,1
최동훈_Dir_1,조우진_Act_1,Undirected,2
최동훈_Dir_1,조운성_Act_1,Undirected,1
최동훈_Dir_1,조진결_Act_1,Undirected,1
최동훈_Dir_1,조하이_Act_1,Undirected,1
최동훈_Dir_1,조한길_Act_1,Undirected,1
최동훈_Dir_1,지건우_Act_1,Undirected,1
최동훈_Dir_1,지성은_Act_1,Undirected,1
최동훈_Dir_1,지한아_Act_1,Undirected,1
최동훈_Dir_1,진선규_Act_1,Undirected,1
최동훈_Dir_1,차영주_Act_1,Undirected,1
최동훈_Dir_1,최광제_Act_1,Undirected,1
최동훈_Dir_1,최미금_Act_1,Undirected,1
최동훈_Dir_1,최유리_Act_1,Undirected,1
최동훈_Dir_1,하시연_Act_1,Undirected,1
최동훈_Dir_1,한동훈_Act_1,Undirected,1
최동훈_Dir_1,한성수_Act_1,Undirected,1
최동훈_Dir_1,한수아_Act_1,Undirected,1
최동훈_Dir_1,한승윤_Act_1,Undirected,1
최동훈_Dir_1,한지훈_Act_1,Undirected,1
최동훈_Dir_1,현오봉_Act_1,Undirected,1
최동훈_Dir_1,황인직_Act_1,Undirected,1
최동훈_Dir_1,황재운_Act_1,Undirected,1
최재훈_Dir_1,고병완_Act_1,Undirected,1
최재훈_Dir_1,고상현_Act_1,Undirected,1
최재훈_Dir_1,고용석_Act_1,Undirected,1
최재훈_Dir_1,구본혁_Act_1,Undirected,1
최재훈_Dir_1,권오철_Act_1,Undirected,1
최재훈_Dir_1,김경우_Act_1,Undirected,1
최재훈_Dir_1,김광석_Act_1,Undirected,1
최재훈_Dir_1,김남우_Act_1,Undirected,1
최재훈_Dir_1,김남진_Act_1,Undirected,1
최재훈_Dir_1,김도연_Act_1,Undirected,1
최재훈_Dir_1,김도훈_Act_1,Undirected,1
최재훈_Dir_1,김동운_Act_1,Undirected,1
최재훈_Dir_1,김동철_Act_1,Undirected,1
최재훈_Dir_1,김동환_Act_1,Undirected,1
최재훈_Dir_1,김미소_Act_1,Undirected,1
최재훈_Dir_1,김민정_Act_1,Undirected,1
최재훈_Dir_1,김민준_Act_1,Undirected,1
최재훈_Dir_1,김선간_Act_1,Undirected,1
최재훈_Dir_1,김세빈_Act_1,Undirected,1
최재훈_Dir_1,김승준_Act_1,Undirected,1
최재훈_Dir_1,김용훈_Act_1,Undirected,1
최재훈_Dir_1,김주용_Act_1,Undirected,1
최재훈_Dir_1,김주호_Act_1,Undirected,1
최재훈_Dir_1,김진형_Act_1,Undirected,1
최재훈_Dir_1,김태경_Act_1,Undirected,1
최재훈_Dir_1,김태원_Act_1,Undirected,1
최재훈_Dir_1,김태진_Act_1,Undirected,1
최재훈_Dir_1,김홍경_Act_1,Undirected,1
최재훈_Dir_1,남민우_Act_1,Undirected,1
최재훈_Dir_1,문호진_Act_1,Undirected,1
최재훈_Dir_1,박경모_Act_1,Undirected,2
최재훈_Dir_1,박광복_Act_1,Undirected,1
최재훈_Dir_1,박근형_Act_1,Undirected,1
최재훈_Dir_1,박수지_Act_1,Undirected,1
최재훈_Dir_1,박영운_Act_1,Undirected,1
최재훈_Dir_1,박예슬_Act_1,Undirected,1
최재훈_Dir_1,박용균_Act_1,Undirected,1
최재훈_Dir_1,박재선_Act_1,Undirected,1
최재훈_Dir_1,박제하_Act_1,Undirected,1
최재훈_Dir_1,박준환_Act_1,Undirected,1
최재훈_Dir_1,박형준_Act_1,Undirected,1
최재훈_Dir_1,방병현_Act_1,Undirected,1
최재훈_Dir_1,방은정_Act_1,Undirected,1
최재훈_Dir_1,백진욱_Act_1,Undirected,1
최재훈_Dir_1,브루스 칸_Act_1,Undirected,1
최재훈_Dir_1,서이숙_Act_1,Undirected,1
최재훈_Dir_1,서지미_Act_1,Undirected,1
최재훈_Dir_1,소계원_Act_1,Undirected,1
최재훈_Dir_1,손병호_Act_1,Undirected,1
최재훈_Dir_1,손현주_Act_1,Undirected,1
최재훈_Dir_1,송지민_Act_1,Undirected,2
최재훈_Dir_1,신동길_Act_1,Undirected,1
최재훈_Dir_1,신승환_Act_1,Undirected,1
최재훈_Dir_1,신영찬_Act_1,Undirected,1
최재훈_Dir_1,심상용_Act_1,Undirected,1
최재훈_Dir_1,심영석_Act_1,Undirected,1
최재훈_Dir_1,양재희_Act_1,Undirected,1
최재훈_Dir_1,오유경_Act_1,Undirected,1
최재훈_Dir_1,오태승_Act_1,Undirected,1
최재훈_Dir_1,위민국_Act_1,Undirected,1
최재훈_Dir_1,유서진_Act_1,Undirected,1
최재훈_Dir_1,유시정_Act_1,Undirected,1
최재훈_Dir_1,윤기현_Act_1,Undirected,1
최재훈_Dir_1,윤택승_Act_1,Undirected,1
최재훈_Dir_1,이건구_Act_1,Undirected,1
최재훈_Dir_1,이광호_Act_1,Undirected,1
최재훈_Dir_1,이다윗_Act_1,Undirected,1
최재훈_Dir_1,이상엽_Act_1,Undirected,1
최재훈_Dir_1,이상희_Act_1,Undirected,1
최재훈_Dir_1,이서영_Act_1,Undirected,1
최재훈_Dir_1,이승준_Act_1,Undirected,1
최재훈_Dir_1,이준_Act_1,Undirected,1
최재훈_Dir_1,이채영_Act_1,Undirected,1
최재훈_Dir_1,이충식_Act_1,Undirected,1
최재훈_Dir_1,이태환_Act_1,Undirected,1
최재훈_Dir_1,이혜지_Act_1,Undirected,1
최재훈_Dir_1,임동은_Act_1,Undirected,1
최재훈_Dir_1,임승민_Act_1,Undirected,1
최재훈_Dir_1,임영희_Act_1,Undirected,1
최재훈_Dir_1,장유빈_Act_1,Undirected,1
최재훈_Dir_1,장재혁_Act_1,Undirected,1
최재훈_Dir_1,장혁_Act_1,Undirected,1
최재훈_Dir_1,전병윤_Act_1,Undirected,1
최재훈_Dir_1,전솔휘_Act_1,Undirected,1
최재훈_Dir_1,전시완_Act_1,Undirected,1
최재훈_Dir_1,전찬웅_Act_1,Undirected,1
최재훈_Dir_1,정성호_Act_1,Undirected,1
최재훈_Dir_1,정성훈_Act_1,Undirected,2
최재훈_Dir_1,정원석_Act_1,Undirected,1
최재훈_Dir_1,정윤철_Act_1,Undirected,1
최재훈_Dir_1,정지상_Act_1,Undirected,1
최재훈_Dir_1,정현옥_Act_1,Undirected,1
최재훈_Dir_1,조동혁_Act_1,Undirected,2
최재훈_Dir_1,조승원_Act_1,Undirected,1
최재훈_Dir_1,조제웅_Act_1,Undirected,1
최재훈_Dir_1,조한슬_Act_1,Undirected,1
최재훈_Dir_1,조현_Act_1,Undirected,1
최재훈_Dir_1,조현수_Act_1,Undirected,1
최재훈_Dir_1,좌승현_Act_1,Undirected,1
최재훈_Dir_1,차태현_Act_1,Undirected,1
최재훈_Dir_1,최기섭_Act_1,Undirected,1
최재훈_Dir_1,최민_Act_1,Undirected,1
최재훈_Dir_1,최영우_Act_1,Undirected,1
최재훈_Dir_1,최재옥_Act_1,Undirected,1
최재훈_Dir_1,최혜진_Act_1,Undirected,1
최재훈_Dir_1,한경미_Act_1,Undirected,1
최재훈_Dir_1,한정희_Act_1,Undirected,1
최재훈_Dir_1,홍서준_Act_1,Undirected,1
최재훈_Dir_1,황진모_Act_1,Undirected,1
최창환_Dir_1,강길우_Act_1,Undirected,2
최창환_Dir_1,강진아_Act_1,Undirected,1
최창환_Dir_1,김상동_Act_1,Undirected,1
최창환_Dir_1,김시은_Act_1,Undirected,1
최창환_Dir_1,김우겸_Act_1,Undirected,1
최창환_Dir_1,박수연_Act_1,Undirected,1
최창환_Dir_1,박인지_Act_1,Undirected,1
최창환_Dir_1,변중희_Act_1,Undirected,1
최창환_Dir_1,서석규_Act_1,Undirected,1
최창환_Dir_1,유해준_Act_1,Undirected,1
최창환_Dir_1,이가경_Act_1,Undirected,1
최창환_Dir_1,이나래_Act_1,Undirected,1
최창환_Dir_1,이한주_Act_1,Undirected,1
최창환_Dir_1,정수지_Act_1,Undirected,1
필감성_Dir_1,강덕중_Act_1,Undirected,1
필감성_Dir_1,강민재_Act_1,Undirected,1
필감성_Dir_1,강충훈_Act_1,Undirected,1
필감성_Dir_1,고민지_Act_1,Undirected,1
필감성_Dir_1,김보경_Act_1,Undirected,1
필감성_Dir_1,김시원_Act_1,Undirected,1
필감성_Dir_1,김윤섭_Act_1,Undirected,1
필감성_Dir_1,김재범_Act_1,Undirected,1
필감성_Dir_1,김재철_Act_1,Undirected,1
필감성_Dir_1,김정민_Act_1,Undirected,1
필감성_Dir_1,김주희_Act_1,Undirected,1
필감성_Dir_1,김진솔_Act_1,Undirected,1
필감성_Dir_1,김필_Act_1,Undirected,1
필감성_Dir_1,김형기_Act_1,Undirected,1
필감성_Dir_1,노은하_Act_1,Undirected,1
필감성_Dir_1,류경수_Act_1,Undirected,1
필감성_Dir_1,류성현_Act_1,Undirected,1
필감성_Dir_1,류승범_Act_1,Undirected,1
필감성_Dir_1,박경림_Act_1,Undirected,1
필감성_Dir_1,박성웅_Act_1,Undirected,1
필감성_Dir_1,박지윤_Act_1,Undirected,1
필감성_Dir_1,박혜영_Act_1,Undirected,1
필감성_Dir_1,백주희_Act_1,Undirected,1
필감성_Dir_1,신재영_Act_1,Undirected,1
필감성_Dir_1,신현종_Act_1,Undirected,1
필감성_Dir_1,안구희_Act_1,Undirected,1
필감성_Dir_1,오재세_Act_1,Undirected,1
필감성_Dir_1,오주환_Act_1,Undirected,1
필감성_Dir_1,우광제_Act_1,Undirected,1
필감성_Dir_1,우원규_Act_1,Undirected,1
필감성_Dir_1,유연석_Act_1,Undirected,1
필감성_Dir_1,유해진_Act_1,Undirected,1
필감성_Dir_1,윤상화_Act_1,Undirected,1
필감성_Dir_1,윤홍빈_Act_1,Undirected,1
필감성_Dir_1,은정완_Act_1,Undirected,1
필감성_Dir_1,이규원_Act_1,Undirected,1
필감성_Dir_1,이문석_Act_1,Undirected,1
필감성_Dir_1,이상근_Act_1,Undirected,1
필감성_Dir_1,이성민_Act_1,Undirected,2
필감성_Dir_1,이용재_Act_1,Undirected,1
필감성_Dir_1,이유미_Act_1,Undirected,1
필감성_Dir_1,이정은_Act_1,Undirected,1
필감성_Dir_1,이창인_Act_1,Undirected,1
필감성_Dir_1,이형길_Act_1,Undirected,1
필감성_Dir_1,이호정_Act_1,Undirected,1
필감성_Dir_1,임철수_Act_1,Undirected,1
필감성_Dir_1,임형태_Act_1,Undirected,1
필감성_Dir_1,장세원_Act_1,Undirected,1
필감성_Dir_1,장원경_Act_1,Undirected,1
필감성_Dir_1,전도연_Act_1,Undirected,1
필감성_Dir_1,전혜원_Act_1,Undirected,1
필감성_Dir_1,정근_Act_1,Undirected,1
필감성_Dir_1,정병두_Act_1,Undirected,1
필감성_Dir_1,정상균_Act_1,Undirected,1
필감성_Dir_1,정재원_Act_1,Undirected,1
필감성_Dir_1,정준현_Act_1,Undirected,1
필감성_Dir_1,조경현_Act_1,Undirected,1
필감성_Dir_1,조호천_Act_1,Undirected,1
필감성_Dir_1,주지훈_Act_1,Undirected,1
필감성_Dir_1,지남혁_Act_1,Undirected,1
필감성_Dir_1,최원_Act_1,Undirected,1
필감성_Dir_1,최필상_Act_1,Undirected,1
필감성_Dir_1,최현도_Act_1,Undirected,1
필감성_Dir_1,한규원_Act_1,Undirected,1
필감성_Dir_1,한성관_Act_1,Undirected,1
필감성_Dir_1,한영균_Act_1,Undirected,1
필감성_Dir_1,한훈_Act_1,Undirected,1
필감성_Dir_1,허남준_Act_1,Undirected,1
필감성_Dir_1,황정민_Act_1,Undirected,1
한경탁_Dir_1,박정철_Act_1,Undirected,2
한경탁_Dir_1,서지희_Act_1,Undirected,1
한경탁_Dir_1,신현탁_Act_1,Undirected,2
한경탁_Dir_1,오원빈_Act_1,Undirected,1
한경탁_Dir_1,유인영_Act_1,Undirected,1
한경탁_Dir_1,이미도_Act_1,Undirected,1
한경탁_Dir_1,이주미_Act_1,Undirected,1
한경탁_Dir_1,전서오_Act_1,Undirected,1
한경탁_Dir_1,조수빈_Act_1,Undirected,1
한경탁_Dir_1,최윤화_Act_1,Undirected,1
한명구_Dir_1,김가빈_Act_1,Undirected,1
한명구_Dir_1,김동현_Act_1,Undirected,1
한명구_Dir_1,김류경_Act_1,Undirected,1
한명구_Dir_1,김명호_Act_1,Undirected,1
한명구_Dir_1,김미선_Act_1,Undirected,1
한명구_Dir_1,김유행_Act_1,Undirected,1
한명구_Dir_1,김재근_Act_1,Undirected,1
한명구_Dir_1,김창조_Act_1,Undirected,1
한명구_Dir_1,김채리_Act_1,Undirected,1
한명구_Dir_1,김형일_Act_1,Undirected,2
한명구_Dir_1,김희라_Act_1,Undirected,1
한명구_Dir_1,박경흠_Act_1,Undirected,1
한명구_Dir_1,박서영_Act_1,Undirected,1
한명구_Dir_1,박선애_Act_1,Undirected,1
